향수ID,향수명,브랜드명,성별,이미지URL,향_설명
28177,Sweet,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.28177.webp,"포근한 단맛과 낮은 나무빛이 만나 편안하지만 쉽게 잊히지 않는 인상을 남기는 향수입니다. 느리게 흔들리는 꽃의 관능적인 그림자를 바탕에 두고, 피부 위에서는 Sour Cherry와 Sugar의 인상이 자연스럽게 번집니다.

Sour Cherry의 섬세한 질감과 은한 표정, Sugar의 섬세한 질감과 은한 표정, 아이리스의 보송한 파우더와 차분한 우아함이 부드럽게 어우러져 향의 표정을 만듭니다. 머스크는 그 표정을 한층 섬세하게 다듬습니다.

달콤하지만 지나치게 어린 인상으로 흐르지 않아 니트, 코트, 부드러운 셔츠와 잘 어울립니다. 가까운 거리에서 따뜻한 인상이 살아나는 타입입니다.

레이어링을 할 때는 네롤리나 만다린처럼 밝은 시트러스가 잘 맞습니다. 앰버를 더하면 잔향이 더 따뜻하고 둥글게 이어집니다."
55323,Green Lover,Lolita Lempicka,M,https://fimgs.net/mdimg/perfume-thumbs/375x500.55323.webp,"바람이 잘 통하는 공간처럼 가볍게 시작해 피부 위에서는 차분한 청결감으로 남는 향수입니다. Green Mandarin와 페퍼의 인상이 중심에 있고, 주변으로 바닐라의 온기, 산뜻한 스파이스가 은근하게 번집니다.

Green Mandarin에서는 섬세한 질감과 은한 표정이 느껴집니다. 페퍼에서는 후추의 건조한 스파크와 미세한 열감이 더해집니다. 민트는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 마다가스카르 바닐라가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

매일 쓰기 쉬운 청결감이 있지만, 허브와 나무결 덕분에 평면적으로 느껴지지 않습니다. 출근길부터 가벼운 저녁 자리까지 폭이 넓습니다.

레이어링을 할 때는 그린 티, 네롤리, 자몽이 잘 맞습니다. 허브의 쓴맛이 밝아지고 전체 인상이 더 투명하게 열립니다."
458,Au Masculin,Lolita Lempicka,M,https://fimgs.net/mdimg/perfume-thumbs/375x500.458.webp,"따뜻하지만 무겁게 잠기지 않고, 앰버빛 온기와 향신료의 입자가 부드럽게 이어지는 향수입니다. 리코리스, Anise, 바이올렛에서 출발해 부드러운 향신료, 둥근 단맛, 아니스의 서늘한 단맛 사이를 자연스럽게 오갑니다.

리코리스의 검은 단맛과 허브 같은 그늘, Anise의 섬세한 질감과 은한 표정, 통카빈의 고소한 단맛과 부드러운 그림자가 부드럽게 어우러져 향의 표정을 만듭니다. 시더는 그 표정을 한층 섬세하게 다듬습니다.

포근하지만 단정한 분위기를 만들기 좋아 계절감 있는 옷차림과 잘 어울립니다. 잔향은 낮게 깔리며 오래 이어집니다.

레이어링을 할 때는 샌달우드와 만나면 온기가 더 부드러워집니다. 스파이스를 더하고 싶다면 카다멈처럼 초록빛이 있는 재료가 자연스럽습니다."
45838,Mon Premier Parfum,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.45838.webp,"포근한 단맛과 낮은 나무빛이 만나 편안하지만 쉽게 잊히지 않는 인상을 남기는 향수입니다. 원문이 떠올리게 하는 분위기는 느리게 흔들리는 꽃의 관능적인 그림자에 가깝습니다. 실제 착향에서는 둥근 단맛, 부드러운 향신료 방향으로 차분하게 풀립니다.

체리와 Star Anise가 먼저 향의 표정을 열고, Amaryllis, 머스크 쪽으로 질감이 이어집니다. 마지막에는 베티버가 잔향을 부드럽게 붙잡습니다.

차가운 계절에는 포근하게, 실내에서는 은근한 잔향으로 느껴집니다. 단맛을 선명하게 즐기고 싶지만 향이 답답해지는 것은 피하고 싶을 때 잘 맞습니다.

레이어링을 할 때는 베르가못 코롱을 먼저 더하면 단맛이 한층 밝아집니다. 시더우드나 베티버를 아주 적게 곁들이면 포근함 안에 건조한 깊이가 생깁니다."
3004,Fleur Defendue,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.3004.webp,"화장대 위의 고운 가루, 잘 다린 셔츠, 낮은 조명이 함께 떠오르는 향수입니다. 미모사와 Wormwood의 인상이 중심에 있고, 주변으로 꽃잎의 볼륨, 아몬드의 크림감이 은근하게 번집니다.

미모사와 Wormwood가 먼저 향의 표정을 열고, Anise, 체리 쪽으로 질감이 이어집니다. 마지막에는 머스크가 잔향을 부드럽게 붙잡습니다.

목소리를 낮춘 우아함이 있어 계절을 크게 타지 않습니다. 피부 위에서는 부드러운 파우더와 머스크가 오래 남습니다.

레이어링을 할 때는 로즈나 피오니가 부드럽게 어울립니다. 샌달우드를 소량 더하면 보송한 질감 아래에 따뜻한 나무결이 생깁니다."
3005,Fleur de Corail,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.3005.webp,"화려한 꽃다발보다 피부 위에서 천천히 피어나는 꽃의 질감에 집중한 향수입니다. 자몽과 베르가못의 인상이 중심에 있고, 주변으로 밝은 시트러스, 열대 과일의 햇빛이 은근하게 번집니다.

자몽의 쌉싸래한 과즙감과 맑은 청량감, 베르가못의 밝은 산미와 투명한 빛, 오키드의 매끈하고 이국적인 꽃의 윤기가 부드럽게 어우러져 향의 표정을 만듭니다. Driftwood는 그 표정을 한층 섬세하게 다듬습니다.

셔츠, 실크 블라우스, 단정한 니트처럼 질감이 있는 옷차림과 잘 어울립니다. 향이 직선적으로 튀기보다 둥근 곡선을 남깁니다.

레이어링을 할 때는 샌달우드가 꽃의 질감을 더 크리미하게 만들어 줍니다. 시트러스 코롱을 곁들이면 전체 인상이 한층 맑아집니다."
18761,Elle L'aime,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.18761.webp,"바람이 잘 통하는 공간처럼 가볍게 시작해 피부 위에서는 차분한 청결감으로 남는 향수입니다. 느리게 흔들리는 꽃의 관능적인 그림자를 바탕에 두고, 피부 위에서는 라임과 베르가못의 인상이 자연스럽게 번집니다.

라임의 차갑고 날렵한 초록빛 산미, 베르가못의 밝은 산미와 투명한 빛, 일랑일랑의 따뜻한 윤기와 부드러운 단맛이 부드럽게 어우러져 향의 표정을 만듭니다. 몰약은 그 표정을 한층 섬세하게 다듬습니다.

향이 무겁게 남지 않아 가까운 실내에서도 부담이 적습니다. 산뜻한 시작 뒤에 은근한 잔향이 남는 타입입니다.

레이어링을 할 때는 화이트 머스크를 얇게 더하면 청결감이 더 오래 이어집니다. 시더우드나 베티버를 곁들이면 산뜻함 뒤에 단정한 깊이가 생깁니다."
11909,Le Premier Parfum,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.11909.webp,"단맛을 크게 부풀리기보다, 데운 설탕과 크림 같은 온도를 피부 위에 부드럽게 펼치는 향수입니다. 체리와 Anise의 인상이 중심에 있고, 주변으로 부드러운 향신료, 보송한 파우더가 은근하게 번집니다.

체리에서는 붉은 당감과 살짝 장난스러운 산미가 느껴집니다. Anise에서는 섬세한 질감과 은한 표정이 더해집니다. Amaryllis는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 베티버가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

차가운 계절에는 포근하게, 실내에서는 은근한 잔향으로 느껴집니다. 단맛을 선명하게 즐기고 싶지만 향이 답답해지는 것은 피하고 싶을 때 잘 맞습니다.

레이어링을 할 때는 베르가못 코롱을 먼저 더하면 단맛이 한층 밝아집니다. 시더우드나 베티버를 아주 적게 곁들이면 포근함 안에 건조한 깊이가 생깁니다."
59837,Original,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.59837.webp,"따뜻하지만 무겁게 잠기지 않고, 앰버빛 온기와 향신료의 입자가 부드럽게 이어지는 향수입니다. 부드러운 향신료, 둥근 단맛, 아니스의 서늘한 단맛의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

Anise에서는 섬세한 질감과 은한 표정이 느껴집니다. 베르가못에서는 밝은 산미와 투명한 빛이 더해집니다. 통카빈은 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 패출리가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

포근하지만 단정한 분위기를 만들기 좋아 계절감 있는 옷차림과 잘 어울립니다. 잔향은 낮게 깔리며 오래 이어집니다.

레이어링을 할 때는 화이트 머스크가 잔향을 깨끗하게 다듬습니다. 패출리나 베티버를 더하면 달콤함이 줄고 깊이가 또렷해집니다."
14715,L'Eau en Blanc,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.14715.webp,"깨끗한 파우더와 부드러운 천의 촉감을 향으로 옮긴 듯한 향수입니다. 젖은 공기와 깨끗한 피부 사이의 투명한 여백을 바탕에 두고, 피부 위에서는 아이리스와 바이올렛 리프의 인상이 자연스럽게 번집니다.

아이리스와 바이올렛 리프가 먼저 향의 표정을 열고, 리코리스, 통카빈 쪽으로 질감이 이어집니다. 마지막에는 베티버가 잔향을 부드럽게 붙잡습니다.

목소리를 낮춘 우아함이 있어 계절을 크게 타지 않습니다. 피부 위에서는 부드러운 파우더와 머스크가 오래 남습니다.

레이어링을 할 때는 베르가못이나 알데하이드 계열이 파우더의 답답함을 덜어줍니다. 화이트 머스크를 더하면 깨끗한 옷감 같은 잔향이 길어집니다."
13295,Midnight Couture Black Eau de Minuit,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.13295.webp,"따뜻하지만 무겁게 잠기지 않고, 앰버빛 온기와 향신료의 입자가 부드럽게 이어지는 향수입니다. 낮은 앰버빛, 부드러운 향신료, 바닐라의 온기와 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

리코리스의 검은 단맛과 허브 같은 그늘, 아이리스의 보송한 파우더와 차분한 우아함, 재스민의 윤기와 은근한 관능이 부드럽게 어우러져 향의 표정을 만듭니다. 벤조인은 그 표정을 한층 섬세하게 다듬습니다.

저녁 약속이나 조용한 실내에서 매력적입니다. 향신료가 재료의 윤곽을 살리고 수지감이 피부에 부드럽게 붙습니다.

레이어링을 할 때는 샌달우드와 만나면 온기가 더 부드러워집니다. 스파이스를 더하고 싶다면 카다멈처럼 초록빛이 있는 재료가 자연스럽습니다."
56905,Oh Ma Biche,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.56905.webp,"막 씻은 셔츠처럼 깨끗하게 열리지만, 단순한 산뜻함에 머물지 않는 향수입니다. Tangerine, 자몽, Sicilian Mandarin에서 출발해 밝은 시트러스, 맑은 과즙감, 알데하이드의 반짝임 사이를 자연스럽게 오갑니다.

Tangerine에서는 섬세한 질감과 은한 표정이 느껴집니다. 자몽에서는 쌉싸래한 과즙감과 맑은 청량감이 더해집니다. Champagne는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 White Peach가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

매일 쓰기 쉬운 청결감이 있지만, 허브와 나무결 덕분에 평면적으로 느껴지지 않습니다. 출근길부터 가벼운 저녁 자리까지 폭이 넓습니다.

레이어링을 할 때는 그린 티, 네롤리, 자몽이 잘 맞습니다. 허브의 쓴맛이 밝아지고 전체 인상이 더 투명하게 열립니다."
50183,Lempicka Homme,Lolita Lempicka,M,https://fimgs.net/mdimg/perfume-thumbs/375x500.50183.webp,"단맛을 크게 부풀리기보다, 데운 설탕과 크림 같은 온도를 피부 위에 부드럽게 펼치는 향수입니다. 둥근 단맛, 부드러운 향신료, 아니스의 서늘한 단맛의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

Anise의 섬세한 질감과 은한 표정, 리코리스의 검은 단맛과 허브 같은 그늘, 바이올렛의 보랏빛 파우더와 잎의 서늘함이 부드럽게 어우러져 향의 표정을 만듭니다. 시더는 그 표정을 한층 섬세하게 다듬습니다.

달콤하지만 지나치게 어린 인상으로 흐르지 않아 니트, 코트, 부드러운 셔츠와 잘 어울립니다. 가까운 거리에서 따뜻한 인상이 살아나는 타입입니다.

레이어링을 할 때는 베르가못 코롱을 먼저 더하면 단맛이 한층 밝아집니다. 시더우드나 베티버를 아주 적게 곁들이면 포근함 안에 건조한 깊이가 생깁니다."
39303,So Sweet,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.39303.webp,"단맛을 크게 부풀리기보다, 데운 설탕과 크림 같은 온도를 피부 위에 부드럽게 펼치는 향수입니다. 원문이 떠올리게 하는 분위기는 느리게 흔들리는 꽃의 관능적인 그림자에 가깝습니다. 실제 착향에서는 둥근 단맛, 맑은 과즙감 방향으로 차분하게 풀립니다.

Raspberry Leaf에서는 섬세한 질감과 은한 표정이 느껴집니다. Sour Cherry에서는 섬세한 질감과 은한 표정이 더해집니다. 로즈는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 캐시머란이 스치면서 잔향에 섬세한 굴곡이 생깁니다.

달콤하지만 지나치게 어린 인상으로 흐르지 않아 니트, 코트, 부드러운 셔츠와 잘 어울립니다. 가까운 거리에서 따뜻한 인상이 살아나는 타입입니다.

레이어링을 할 때는 화이트 머스크와 만나면 살결감이 깨끗하게 정리됩니다. 커피나 카카오 계열을 소량 더하면 달콤함이 더 어른스럽게 가라앉습니다."
69011,Le Parfum 2021,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.69011.webp,"따뜻하지만 무겁게 잠기지 않고, 앰버빛 온기와 향신료의 입자가 부드럽게 이어지는 향수입니다. Anise와 체리의 인상이 중심에 있고, 주변으로 둥근 단맛, 아니스의 서늘한 단맛가 은근하게 번집니다.

Anise에서는 섬세한 질감과 은한 표정이 느껴집니다. 체리에서는 붉은 당감과 살짝 장난스러운 산미가 더해집니다. 오리스 루트는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 화이트 머스크가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

포근하지만 단정한 분위기를 만들기 좋아 계절감 있는 옷차림과 잘 어울립니다. 잔향은 낮게 깔리며 오래 이어집니다.

레이어링을 할 때는 화이트 머스크가 잔향을 깨끗하게 다듬습니다. 패출리나 베티버를 더하면 달콤함이 줄고 깊이가 또렷해집니다."
16183,Illusions Noires Si Lolita Eau de Minuit,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.16183.webp,"꽃을 장식처럼 얹기보다, 꽃잎의 결감과 온도를 가까이 가져오는 향수입니다. 꽃잎의 볼륨, 둥근 단맛, 낮은 앰버빛의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

핑크 페퍼에서는 장밋빛 스파크와 밝은 열감이 느껴집니다. 만다린에서는 부드러운 과즙감과 둥근 빛이 더해집니다. 헬리오트로프는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 패출리가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

꽃향이 필요 이상으로 꾸며지지 않아 일상적인 옷차림에도 잘 스며듭니다. 가까운 거리에서 꽃잎의 질감이 더 섬세하게 느껴집니다.

레이어링을 할 때는 바이올렛이나 아이리스가 잘 맞습니다. 꽃의 화사함이 보송하게 정리되고, 머스크를 더하면 잔향이 피부에 더 부드럽게 붙습니다."
17936,L’Eau Jolie,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.17936.webp,"꽃을 장식처럼 얹기보다, 꽃잎의 결감과 온도를 가까이 가져오는 향수입니다. 느리게 흔들리는 꽃의 관능적인 그림자를 바탕에 두고, 피부 위에서는 배와 블랙커런트의 인상이 자연스럽게 번집니다.

배와 블랙커런트가 먼저 향의 표정을 열고, 네롤리, 머스크 쪽으로 질감이 이어집니다. 마지막에는 시더가 잔향을 부드럽게 붙잡습니다.

밝은 낮에는 산뜻하게, 저녁에는 부드러운 살결감으로 남습니다. 꽃을 좋아하지만 과한 달콤함은 부담스러울 때 잘 맞습니다.

레이어링을 할 때는 바이올렛이나 아이리스가 잘 맞습니다. 꽃의 화사함이 보송하게 정리되고, 머스크를 더하면 잔향이 피부에 더 부드럽게 붙습니다."
457,Eau de Toilette,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.457.webp,"화장대 위의 고운 가루, 잘 다린 셔츠, 낮은 조명이 함께 떠오르는 향수입니다. 체리와 Apricot의 인상이 중심에 있고, 주변으로 보랏빛 파우더, 아이리스 파우더가 은근하게 번집니다.

체리에서는 붉은 당감과 살짝 장난스러운 산미가 느껴집니다. Apricot에서는 섬세한 질감과 은한 표정이 더해집니다. 삼박 재스민은 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 머스크가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

목소리를 낮춘 우아함이 있어 계절을 크게 타지 않습니다. 피부 위에서는 부드러운 파우더와 머스크가 오래 남습니다.

레이어링을 할 때는 그린 티처럼 가벼운 차 향이 좋습니다. 아이리스의 차분함이 더 투명하게 열리고 전체 인상이 한층 단정해집니다."
11919,Si Lolita Eau de Toilette,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.11919.webp,"화려한 꽃다발보다 피부 위에서 천천히 피어나는 꽃의 질감에 집중한 향수입니다. 느리게 흔들리는 꽃의 관능적인 그림자를 바탕에 두고, 피부 위에서는 핑크 페퍼와 Cranberry의 인상이 자연스럽게 번집니다.

핑크 페퍼와 Cranberry가 먼저 향의 표정을 열고, 매그놀리아, 아이리스 쪽으로 질감이 이어집니다. 마지막에는 앰버가 잔향을 부드럽게 붙잡습니다.

밝은 낮에는 산뜻하게, 저녁에는 부드러운 살결감으로 남습니다. 꽃을 좋아하지만 과한 달콤함은 부담스러울 때 잘 맞습니다.

레이어링을 할 때는 화이트 머스크가 꽃의 윤곽을 깨끗하게 정리합니다. 베르가못이나 그린 티를 더하면 꽃잎 사이에 밝은 공기가 생깁니다."
16182,Illusions Noires Le Premier Parfum Eau de Minuit,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.16182.webp,"따뜻하지만 무겁게 잠기지 않고, 앰버빛 온기와 향신료의 입자가 부드럽게 이어지는 향수입니다. 낮은 앰버빛, 부드러운 향신료, 바닐라의 온기와 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

아이리스에서는 보송한 파우더와 차분한 우아함이 느껴집니다. 몰약에서는 쓴 수지와 따뜻한 어둠이 더해집니다. 삼박 재스민은 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 벤조인이 스치면서 잔향에 섬세한 굴곡이 생깁니다.

저녁 약속이나 조용한 실내에서 매력적입니다. 향신료가 재료의 윤곽을 살리고 수지감이 피부에 부드럽게 붙습니다.

레이어링을 할 때는 화이트 머스크가 잔향을 깨끗하게 다듬습니다. 패출리나 베티버를 더하면 달콤함이 줄고 깊이가 또렷해집니다."
48837,Mon Eau,Lolita Lempicka,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.48837.webp,"포근한 단맛과 낮은 나무빛이 만나 편안하지만 쉽게 잊히지 않는 인상을 남기는 향수입니다. 맑은 과즙감, 둥근 단맛, 보송한 파우더의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

Anise와 Raspberry Leaf가 먼저 향의 표정을 열고, 아이리스, 화이트 머스크 쪽으로 질감이 이어집니다. 마지막에는 샌달우드가 잔향을 부드럽게 붙잡습니다.

달콤하지만 지나치게 어린 인상으로 흐르지 않아 니트, 코트, 부드러운 셔츠와 잘 어울립니다. 가까운 거리에서 따뜻한 인상이 살아나는 타입입니다.

레이어링을 할 때는 화이트 머스크와 만나면 살결감이 깨끗하게 정리됩니다. 커피나 카카오 계열을 소량 더하면 달콤함이 더 어른스럽게 가라앉습니다."
792,Black,Ferrari,M,https://fimgs.net/mdimg/perfume-thumbs/375x500.792.webp,"디저트의 이미지를 빌리지만 먹는 냄새로 흐르지 않고, 살결에 남는 달콤한 온기로 정리되는 향수입니다. 원문이 떠올리게 하는 분위기는 차가운 가을 공기와 따뜻한 컵 사이의 대비에 가깝습니다. 실제 착향에서는 맑은 과즙감, 바닐라의 온기 방향으로 차분하게 풀립니다.

Red Apple와 플럼이 먼저 향의 표정을 열고, 카다멈, 시더 쪽으로 질감이 이어집니다. 마지막에는 머스크가 잔향을 부드럽게 붙잡습니다.

달콤하지만 지나치게 어린 인상으로 흐르지 않아 니트, 코트, 부드러운 셔츠와 잘 어울립니다. 가까운 거리에서 따뜻한 인상이 살아나는 타입입니다.

레이어링을 할 때는 네롤리나 만다린처럼 밝은 시트러스가 잘 맞습니다. 앰버를 더하면 잔향이 더 따뜻하고 둥글게 이어집니다."
30258,Bright Neroli,Ferrari,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.30258.webp,"허브와 시트러스가 공기를 밝히고, 초록빛 재료가 향의 윤곽을 또렷하게 잡아주는 향수입니다. 비터 오렌지, Citron, 레몬에서 출발해 밝은 시트러스, 크리미한 흰 꽃, 허브의 숨결 사이를 자연스럽게 오갑니다.

비터 오렌지에서는 쌉싸래한 오렌지 껍질과 마른 산미가 느껴집니다. Citron에서는 섬세한 질감과 은한 표정이 더해집니다. 로즈마리는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 앰버가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

매일 쓰기 쉬운 청결감이 있지만, 허브와 나무결 덕분에 평면적으로 느껴지지 않습니다. 출근길부터 가벼운 저녁 자리까지 폭이 넓습니다.

레이어링을 할 때는 화이트 머스크를 얇게 더하면 청결감이 더 오래 이어집니다. 시더우드나 베티버를 곁들이면 산뜻함 뒤에 단정한 깊이가 생깁니다."
30259,Noble Fig,Ferrari,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.30259.webp,"허브와 시트러스가 공기를 밝히고, 초록빛 재료가 향의 윤곽을 또렷하게 잡아주는 향수입니다. 초록빛 생기, 깨끗한 공기감, 부드러운 향신료의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

Fig Leaf와 만다린이 먼저 향의 표정을 열고, 클라리 세이지, 머스크 쪽으로 질감이 이어집니다. 마지막에는 패출리가 잔향을 부드럽게 붙잡습니다.

더운 날에는 시원하게, 선선한 날에는 단정한 허브감으로 느껴집니다. 깨끗한 인상을 빠르게 만들고 싶을 때 잘 맞습니다.

레이어링을 할 때는 화이트 머스크를 얇게 더하면 청결감이 더 오래 이어집니다. 시더우드나 베티버를 곁들이면 산뜻함 뒤에 단정한 깊이가 생깁니다."
14789,Essence Oud,Ferrari,M,https://fimgs.net/mdimg/perfume-thumbs/375x500.14789.webp,"밝게 웃기보다 시선을 오래 붙잡는 타입으로, 건조한 그림자와 따뜻한 피부감이 함께 움직이는 향수입니다. 원문이 떠올리게 하는 분위기는 느리게 흔들리는 꽃의 관능적인 그림자에 가깝습니다. 실제 착향에서는 우드의 어두운 수지감, 낮은 앰버빛 방향으로 차분하게 풀립니다.

우드와 로즈가 먼저 향의 표정을 열고, 사프란, 레더 쪽으로 질감이 이어집니다. 마지막에는 랍다넘이 잔향을 부드럽게 붙잡습니다.

포멀한 옷차림에도, 조금 느슨한 검은 니트에도 잘 스며듭니다. 향의 인상이 오래 남지만 소란스럽게 번지지는 않습니다.

레이어링을 할 때는 시더우드와 베티버가 가장 안정적입니다. 조금 더 부드러운 인상을 원하면 화이트 머스크가 거친 모서리를 정리해 줍니다."
18901,Leather Essence,Ferrari,M,https://fimgs.net/mdimg/perfume-thumbs/375x500.18901.webp,"낮은 조명 아래 데워진 수지와 향신료가 천천히 번지는 향수입니다. 따뜻한 향신료, 마른 나무결, 가죽의 탄력의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

클로브와 비터 오렌지가 먼저 향의 표정을 열고, 통카빈, 패출리 쪽으로 질감이 이어집니다. 마지막에는 시더가 잔향을 부드럽게 붙잡습니다.

포근하지만 단정한 분위기를 만들기 좋아 계절감 있는 옷차림과 잘 어울립니다. 잔향은 낮게 깔리며 오래 이어집니다.

레이어링을 할 때는 화이트 머스크가 잔향을 깨끗하게 다듬습니다. 패출리나 베티버를 더하면 달콤함이 줄고 깊이가 또렷해집니다."
25064,Scuderia Ferrari Black,Ferrari,M,https://fimgs.net/mdimg/perfume-thumbs/375x500.25064.webp,"따뜻하지만 무겁게 잠기지 않고, 앰버빛 온기와 향신료의 입자가 부드럽게 이어지는 향수입니다. 원문이 떠올리게 하는 분위기는 차가운 가을 공기와 따뜻한 컵 사이의 대비에 가깝습니다. 실제 착향에서는 맑은 과즙감, 따뜻한 향신료 방향으로 차분하게 풀립니다.

애플의 사과의 아삭한 산미와 밝은 과즙감, 플럼의 농익은 과즙감과 둥근 어둠, 카다멈의 초록빛 열감과 세련된 스파이스가 부드럽게 어우러져 향의 표정을 만듭니다. 시더는 그 표정을 한층 섬세하게 다듬습니다.

포근하지만 단정한 분위기를 만들기 좋아 계절감 있는 옷차림과 잘 어울립니다. 잔향은 낮게 깔리며 오래 이어집니다.

레이어링을 할 때는 화이트 머스크가 잔향을 깨끗하게 다듬습니다. 패출리나 베티버를 더하면 달콤함이 줄고 깊이가 또렷해집니다."
5888,Uomo,Ferrari,M,https://fimgs.net/mdimg/perfume-thumbs/375x500.5888.webp,"막 씻은 셔츠처럼 깨끗하게 열리지만, 단순한 산뜻함에 머물지 않는 향수입니다. 베르가못, 아말피 레몬, 주니퍼에서 출발해 산뜻한 스파이스, 마른 나무결, 가죽의 탄력 사이를 자연스럽게 오갑니다.

베르가못에서는 밝은 산미와 투명한 빛이 느껴집니다. 아말피 레몬에서는 햇빛이 비친 레몬 껍질 같은 산미가 더해집니다. 넛메그는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 French labdanum가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

더운 날에는 시원하게, 선선한 날에는 단정한 허브감으로 느껴집니다. 깨끗한 인상을 빠르게 만들고 싶을 때 잘 맞습니다.

레이어링을 할 때는 라벤더나 세이지 계열을 더하면 허브의 결이 안정됩니다. 앰버를 아주 적게 더하면 저녁에도 어색하지 않은 온기가 생깁니다."
39894,Radiant Bergamot,Ferrari,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.39894.webp,"허브와 시트러스가 공기를 밝히고, 초록빛 재료가 향의 윤곽을 또렷하게 잡아주는 향수입니다. 칼라브리아 베르가못, 진저, Italian Lemon에서 출발해 산뜻한 스파이스, 밝은 시트러스, 허브의 숨결 사이를 자연스럽게 오갑니다.

칼라브리아 베르가못의 선명한 시트러스 빛과 깨끗한 산미, 진저의 밝고 매운 생동감, 로즈마리의 날카로운 허브 향과 초록빛 공기가 부드럽게 어우러져 향의 표정을 만듭니다. 패출리는 그 표정을 한층 섬세하게 다듬습니다.

매일 쓰기 쉬운 청결감이 있지만, 허브와 나무결 덕분에 평면적으로 느껴지지 않습니다. 출근길부터 가벼운 저녁 자리까지 폭이 넓습니다.

레이어링을 할 때는 라벤더나 세이지 계열을 더하면 허브의 결이 안정됩니다. 앰버를 아주 적게 더하면 저녁에도 어색하지 않은 온기가 생깁니다."
